lsms_id,country,cluster_id,year,lat,lon,asset_index,n
ng_234340521706_2015,ng,234340521706,2015,8.28819697301,10.567237298,0.017369452745966435,4
ng_23434052456_2010,ng,23434052456,2010,8.62181879098,10.8149500964,-0.25804414988586577,6
ng_23434052456_2015,ng,23434052456,2015,8.62181879098,10.8149500964,-1.0290862771971547,6
ng_23434082870_2010,ng,23434082870,2010,9.30880996144,11.1451709661,2.0305003643330513,9
ng_23434082870_2015,ng,23434082870,2015,9.30880996144,11.1451709661,1.3388264667716328,9
ng_2343410242_2010,ng,2343410242,2010,9.1871681018,11.2531410891,1.8490986856749294,10
ng_2343410242_2015,ng,2343410242,2015,9.1871681018,11.2531410891,1.209313531170216,10
ng_23434122156_2010,ng,23434122156,2010,7.26414092367,9.919658635,-0.37665027297704445,7
ng_23434122156_2015,ng,23434122156,2015,7.26414092367,9.919658635,-0.038701627858544155,7
ng_23434132262_2010,ng,23434132262,2010,7.24953956032,10.1621259421,-0.5492832768341182,10
ng_23434132262_2015,ng,23434132262,2015,7.24953956032,10.1621259421,-0.37945885298919946,10
ng_23434152268_2010,ng,23434152268,2010,9.06398918316,11.6950075619,-1.320279818672001,5
ng_23434152268_2015,ng,23434152268,2015,9.06398918316,11.6950075619,-1.612135560733391,5
ng_23535011702_2010,ng,23535011702,2010,12.8860289818,11.0613351656,-0.07343859213219446,5
ng_23535011702_2015,ng,23535011702,2015,12.8860289818,11.0613351656,-0.1886563270479029,5
ng_235350121228_2010,ng,235350121228,2010,12.8418437051,10.9268915237,0.04072271362234677,6
ng_235350121228_2015,ng,235350121228,2015,12.8418437051,10.9268915237,-1.128025360404825,6
ng_2353503154_2010,ng,2353503154,2010,11.7567650548,11.9710032757,1.420238244525191,5
ng_2353503154_2015,ng,2353503154,2015,11.7567650548,11.9710032757,1.7322333682922355,5
ng_235350621040_2010,ng,235350621040,2010,12.7339831806,11.8217241687,-1.8655728633507676,4
ng_235350621040_2015,ng,235350621040,2015,12.7339831806,11.8217241687,-2.2692194526657326,4
ng_235350921310_2010,ng,235350921310,2010,12.7662404304,10.8561763609,-0.24114098749281093,7
ng_235350921310_2015,ng,235350921310,2015,12.7662404304,10.8561763609,-0.10577538897516413,7
ng_235351121646_2010,ng,235351121646,2010,13.1155370454,10.0449155894,-1.0141949309371447,4
ng_235351121646_2015,ng,235351121646,2015,13.1155370454,10.0449155894,-1.8567120381831494,4
ng_235351311278_2010,ng,235351311278,2010,12.888358473,10.4580051735,1.1070560289150748,7
ng_235351311278_2015,ng,235351311278,2015,12.888358473,10.4580051735,1.9097065067803356,7
ng_23535132576_2010,ng,23535132576,2010,12.8569995948,10.5657037996,-0.6577822489696669,6
ng_23535132576_2015,ng,23535132576,2015,12.8569995948,10.5657037996,-0.07366825431695483,6
ng_23535152316_2010,ng,23535152316,2010,12.3031192396,11.9049071279,-0.9919526925278817,6
ng_23535152316_2015,ng,23535152316,2015,12.3031192396,11.9049071279,-1.6568130561370835,6
ng_25501260_2010,ng,25501260,2010,9.82282273233,10.9007882495,0.8508636995546202,8
ng_25501260_2015,ng,25501260,2015,9.82282273233,10.9007882495,1.0177962120840833,8
ng_2550212194_2010,ng,2550212194,2010,10.3043968777,9.84682965897,2.408714889995264,9
ng_2550212194_2015,ng,2550212194,2015,10.3043968777,9.84682965897,3.1336316376716775,9
ng_2550223878_2010,ng,2550223878,2010,10.2374167796,10.1316668985,-0.01812577548077827,5
ng_2550223878_2015,ng,2550223878,2015,10.2374167796,10.1316668985,-0.3573160693010292,5
ng_255042708_2010,ng,255042708,2010,11.501207438,10.760756183,0.5323111331756724,8
ng_255042708_2015,ng,255042708,2015,11.501207438,10.760756183,0.5629600282012015,8
ng_255062830_2010,ng,255062830,2010,10.0746622967,9.60863965762,0.17694007999983358,7
ng_255062830_2015,ng,255062830,2015,10.0746622967,9.60863965762,0.33682732853168396,7
ng_255082718_2010,ng,255082718,2010,10.8547917358,9.80578418282,0.4684814477571118,5
ng_255082718_2015,ng,255082718,2015,10.8547917358,9.80578418282,0.18049726144201178,5
ng_255082984_2010,ng,255082984,2010,10.907719355,10.0246378001,0.3142106553515128,7
ng_255082984_2015,ng,255082984,2015,10.907719355,10.0246378001,0.30371697645265844,7
ng_255101872_2010,ng,255101872,2010,11.8571196339,9.9700291945,2.586158462235281,10
ng_255101872_2015,ng,255101872,2015,11.8571196339,9.9700291945,2.8506585688067356,10
ng_2551021516_2010,ng,2551021516,2010,11.8005479846,10.1952772777,-0.44190602601508183,8
ng_2551021516_2015,ng,2551021516,2015,11.8005479846,10.1952772777,0.33197328503331014,8
ng_255132348_2010,ng,255132348,2010,10.6546031992,10.4737639515,-0.7302026172393983,5
ng_255132348_2015,ng,255132348,2015,10.6546031992,10.4737639515,-0.006006813812481275,5
ng_2551412036_2010,ng,2551412036,2010,11.3166836958,10.4600436913,0.8604462921474659,5
ng_2551412036_2015,ng,2551412036,2015,11.3166836958,10.4600436913,1.2207975316306907,5
ng_255142710_2010,ng,255142710,2010,11.4479194346,10.5742279392,1.2450438106531398,6
ng_255142710_2015,ng,255142710,2015,11.4479194346,10.5742279392,0.6000634523754096,6
ng_25515218_2010,ng,25515218,2010,10.7770268111,9.17261204795,-0.5771447609896335,6
ng_25515218_2015,ng,25515218,2015,10.7770268111,9.17261204795,-0.4552074925927403,6
ng_2551821304_2010,ng,2551821304,2010,10.286224686,9.63766289493,0.4542044571203001,9
ng_2551821304_2015,ng,2551821304,2015,10.286224686,9.63766289493,0.18539722892983163,9
ng_2551821588_2010,ng,2551821588,2010,10.3669816879,9.50270725802,-0.07456672199802804,5
ng_2551821588_2015,ng,2551821588,2015,10.3669816879,9.50270725802,0.35109308590123345,5
ng_2552021756_2010,ng,2552021756,2010,12.0796024717,10.2957219264,-0.5801662481101604,8
ng_2552021756_2015,ng,2552021756,2015,12.0796024717,10.2957219264,0.3234318319057092,8
ng_28805246_2010,ng,28805246,2010,10.5770578857,12.1764651264,2.3558116190193443,7
ng_28805246_2015,ng,28805246,2015,10.5770578857,12.1764651264,3.247896972522273,7
ng_288122866_2010,ng,288122866,2010,10.484650388,12.3562981682,-0.4676220629624896,6
ng_288122866_2015,ng,288122866,2015,10.484650388,12.3562981682,-0.01762454654756862,6
ng_2881322094_2010,ng,2881322094,2010,11.79131569,13.1481753581,1.9670069934416738,4
ng_2881322094_2015,ng,2881322094,2015,11.79131569,13.1481753581,0.6991314078574634,4
ng_288152362_2010,ng,288152362,2010,12.4842472103,13.1824663666,2.369620458758003,7
ng_288152362_2015,ng,288152362,2015,12.4842472103,13.1824663666,1.8853167177103145,7
ng_2882021030_2010,ng,2882021030,2010,12.0691673277,12.8667110442,-1.6636415727237623,7
ng_2882021030_2015,ng,2882021030,2015,12.0691673277,12.8667110442,-1.6543676467440704,7
ng_2882115062_2010,ng,2882115062,2010,11.8332427578,13.1054982827,1.502920809557045,9
ng_2882115062_2015,ng,2882115062,2015,11.8332427578,13.1054982827,1.250181909604537,9
ng_288242768_2010,ng,288242768,2010,12.6718093326,13.630725102,-0.2559221695873539,7
ng_288242768_2015,ng,288242768,2015,12.6718093326,13.630725102,0.4100566417356291,7
ng_288272804_2010,ng,288272804,2010,10.2772898378,12.2024280508,-0.10015221892875116,9
ng_288272804_2015,ng,288272804,2015,10.2772898378,12.2024280508,-0.4224022438370625,9
ng_31717022510_2010,ng,31717022510,2010,12.6475821647,8.89407428174,-0.9779929818783604,6
ng_31717022510_2015,ng,31717022510,2015,12.6475821647,8.89407428174,-1.0322111679153365,6
ng_317170412074_2010,ng,317170412074,2010,11.441262395,9.47007916968,1.7455125122954547,6
ng_317170412074_2015,ng,317170412074,2015,11.441262395,9.47007916968,1.692898383755874,6
ng_317170421080_2010,ng,317170421080,2010,11.3952454571,9.47448023343,0.47727915689862543,6
ng_317170421080_2015,ng,317170421080,2015,11.3952454571,9.47448023343,0.8006612416570644,6
ng_31717062284_2010,ng,31717062284,2010,11.9186358868,9.26012133523,-1.181759537407507,4
ng_31717062284_2015,ng,31717062284,2015,11.9186358868,9.26012133523,-1.3883005862437403,4
ng_31717102546_2010,ng,31717102546,2010,12.6823265282,10.423477946,-0.4290895351360149,8
ng_31717102546_2015,ng,31717102546,2015,12.6823265282,10.423477946,-0.5986620769008499,8
ng_31717122794_2010,ng,31717122794,2010,12.7060914988,8.25431289722,-0.1409990612080013,3
ng_31717122794_2015,ng,31717122794,2015,12.7060914988,8.25431289722,0.31623819506103223,3
ng_31717131226_2010,ng,31717131226,2010,12.4380666964,10.0322812644,1.1027584398968897,6
ng_31717131226_2015,ng,31717131226,2015,12.4380666964,10.0322812644,1.650752991328136,6
ng_317171522244_2010,ng,317171522244,2010,12.0795111741,10.0555037438,-1.0039449094533484,5
ng_317171522244_2015,ng,317171522244,2015,12.0795111741,10.0555037438,-0.22877135374717913,5
ng_317171621452_2010,ng,317171621452,2010,12.3416785167,9.64571332374,-0.7662454374929057,6
ng_317171621452_2015,ng,317171621452,2015,12.3416785167,9.64571332374,-0.41080643237356235,6
ng_317171921354_2010,ng,317171921354,2010,11.8492343931,9.46469923892,-0.27967339609198666,5
ng_317171921354_2015,ng,317171921354,2015,11.8492343931,9.46469923892,-0.4235334864695847,5
ng_3171722296_2010,ng,3171722296,2010,12.2871702475,9.7172267552,-0.9999425896508042,4
ng_3171722296_2015,ng,3171722296,2015,12.2871702475,9.7172267552,-0.8064228496157849,4
ng_31717242786_2010,ng,31717242786,2010,12.5625360226,8.3137849757,0.6758206597614,6
ng_31717242786_2015,ng,31717242786,2015,12.5625360226,8.3137849757,1.1728837207340166,6
ng_31717272634_2010,ng,31717272634,2010,12.698645094,8.62238781524,-0.7475395047100594,6
ng_31717272634_2015,ng,31717272634,2015,12.698645094,8.62238781524,-0.4511062707000977,6
ng_31818032840_2010,ng,31818032840,2010,11.3007607386,7.39367239612,1.274134570004314,6
ng_31818032840_2015,ng,31818032840,2015,11.3007607386,7.39367239612,2.172600531511518,6
ng_31818052534_2010,ng,31818052534,2010,11.2572989757,8.18148303502,-0.5899826742612965,7
ng_31818052534_2015,ng,31818052534,2015,11.2572989757,8.18148303502,0.24576246500836502,7
ng_318180821726_2010,ng,318180821726,2010,9.66595376123,7.95938581924,0.7588185751821213,6
ng_318180821726_2015,ng,318180821726,2015,9.66595376123,7.95938581924,1.2666270046038066,6
ng_318180911272_2010,ng,318180911272,2010,10.5412424269,7.44285314996,1.9717314329206654,8
ng_318180911272_2015,ng,318180911272,2015,10.5412424269,7.44285314996,2.4544355780668066,8
ng_31818112364_2010,ng,31818112364,2010,9.45636293174,7.40496850364,-0.4707704901270531,6
ng_31818112364_2015,ng,31818112364,2015,9.45636293174,7.40496850364,0.4184402231417239,6
ng_31818142678_2010,ng,31818142678,2010,10.3715897296,8.13970747612,-1.0019000141922203,4
ng_31818142678_2015,ng,31818142678,2015,10.3715897296,8.13970747612,-1.0865892534500505,4
ng_31818161378_2010,ng,31818161378,2010,11.3054656725,7.73390156157,1.8639891891750964,7
ng_31818161378_2015,ng,31818161378,2015,11.3054656725,7.73390156157,1.7438760618018494,7
ng_31818172370_2010,ng,31818172370,2010,10.4677191255,8.53800604067,0.9257528449120781,6
ng_31818172370_2015,ng,31818172370,2015,10.4677191255,8.53800604067,0.7409052210781724,6
ng_31818202450_2010,ng,31818202450,2010,9.20953725138,8.47389041737,0.06370196014443992,6
ng_31818202450_2015,ng,31818202450,2015,9.20953725138,8.47389041737,-0.0965280605212294,6
ng_318182221654_2010,ng,318182221654,2010,9.74238406029,8.46313813412,1.691152026752555,7
ng_318182221654_2015,ng,318182221654,2015,9.74238406029,8.46313813412,1.9906271767898778,7
ng_318182311822_2010,ng,318182311822,2010,11.0608308749,7.70897915206,2.134802888913259,6
ng_318182311822_2015,ng,318182311822,2015,11.0608308749,7.70897915206,2.399329958624238,6
ng_31919012640_2010,ng,31919012640,2010,11.9789019846,9.20491988745,0.47245502512600823,3
ng_31919012640_2015,ng,31919012640,2015,11.9789019846,9.20491988745,0.2615282385439841,3
ng_319190521290_2010,ng,319190521290,2010,12.2157681712,8.23884299654,-0.3862029308858649,5
ng_319190521290_2015,ng,319190521290,2015,12.2157681712,8.23884299654,-0.6872656456808024,5
ng_31919082284_2010,ng,31919082284,2010,12.5235104109,8.55016318397,-1.3278095271742367,4
ng_31919082284_2015,ng,31919082284,2015,12.5235104109,8.55016318397,-1.8160727381631419,4
ng_31919102808_2010,ng,31919102808,2010,12.1483262237,8.36706976593,0.5582077906762765,5
ng_31919102808_2015,ng,31919102808,2015,12.1483262237,8.36706976593,0.7982251126523783,5
ng_319191211510_2010,ng,319191211510,2010,12.0479308079,8.47145788827,1.8013752218601933,8
ng_319191211510_2015,ng,319191211510,2015,12.0479308079,8.47145788827,2.170666857183977,8
ng_31919142934_2010,ng,31919142934,2010,11.5595921311,9.01875772705,-0.8480760871985032,4
ng_31919142934_2015,ng,31919142934,2015,11.5595921311,9.01875772705,-0.7964684820010409,4
ng_319191621516_2010,ng,319191621516,2010,11.8642874349,8.99795946991,0.1802645039879077,4
ng_319191621516_2015,ng,319191621516,2015,11.8642874349,8.99795946991,1.6153965685388185,4
ng_31919192366_2010,ng,31919192366,2010,11.8291673477,7.91950109695,-0.2666890049500775,5
ng_31919192366_2015,ng,31919192366,2015,11.8291673477,7.91950109695,-0.2059311429232949,5
ng_31919211842_2010,ng,31919211842,2010,11.9877560788,8.52976660735,3.6235837138007483,5
ng_31919211842_2015,ng,31919211842,2015,11.9877560788,8.52976660735,2.6951623984998214,5
ng_31919232284_2010,ng,31919232284,2010,11.5241485116,8.63256828449,0.7766600009350931,5
ng_31919232284_2015,ng,31919232284,2015,11.5241485116,8.63256828449,1.5142965708383056,5
ng_319192512858_2010,ng,319192512858,2010,11.8996910359,8.60117569382,-0.39994499978453363,3
ng_319192512858_2015,ng,319192512858,2015,11.8996910359,8.60117569382,-0.39452082201045413,3
ng_319192523394_2010,ng,319192523394,2010,11.8982900567,8.49050038478,0.9009365502353667,4
ng_319192523394_2015,ng,319192523394,2015,11.8982900567,8.49050038478,1.2513402657817692,4
ng_31919282526_2010,ng,31919282526,2010,11.8785576374,8.44793698763,0.5936218601729318,3
ng_31919282526_2015,ng,31919282526,2015,11.8785576374,8.44793698763,1.1139581861284888,3
ng_31919322562_2010,ng,31919322562,2010,11.543298417900001,8.56002089334,0.8048017547466568,4
ng_31919322562_2015,ng,31919322562,2015,11.543298417900001,8.56002089334,0.691070165152552,4
ng_31919342386_2010,ng,31919342386,2010,11.5544531259,7.85926829828,-0.3538334231315702,6
ng_31919342386_2015,ng,31919342386,2015,11.5544531259,7.85926829828,0.7635592946516775,6
ng_31919372432_2010,ng,31919372432,2010,11.5429155065,9.25703143653,0.48239808186919747,6
ng_31919372432_2015,ng,31919372432,2015,11.5429155065,9.25703143653,1.063977912328474,6
ng_31919412518_2010,ng,31919412518,2010,11.2616479843,8.37380695819,0.23503505872530805,4
ng_31919412518_2015,ng,31919412518,2015,11.2616479843,8.37380695819,-0.3792830618952374,4
ng_320200121354_2010,ng,320200121354,2010,11.6094184201,7.56122765696,0.6704130735424877,9
ng_320200121354_2015,ng,320200121354,2015,11.6094184201,7.56122765696,0.6854517928170659,9
ng_32020052970_2010,ng,32020052970,2010,12.6838444723,7.93324832422,-0.14411696887955455,4
ng_32020052970_2015,ng,32020052970,2015,12.6838444723,7.93324832422,0.1850872467294075,4
ng_320200821474_2010,ng,320200821474,2010,11.4159341831,7.26466004548,-0.43046340546975126,8
ng_320200821474_2015,ng,320200821474,2015,11.4159341831,7.26466004548,-0.38806098266783573,8
ng_32020092240_2010,ng,32020092240,2010,11.5065035262,7.4355870141,-0.027032900730574447,8
ng_32020092240_2015,ng,32020092240,2015,11.5065035262,7.4355870141,0.39763691465659917,8
ng_32020121844_2010,ng,32020121844,2010,12.4454665016,7.49114788919,3.0727998109175414,10
ng_32020121844_2015,ng,32020121844,2015,12.4454665016,7.49114788919,3.246711679884664,10
ng_320201321232_2010,ng,320201321232,2010,11.659794093,7.29415945594,-0.40354468365901225,9
ng_320201321232_2015,ng,320201321232,2015,11.659794093,7.29415945594,-0.19920875442237237,9
ng_320201521746_2010,ng,320201521746,2010,12.4810927555,8.16065247737,-0.9752829436262667,3
ng_320201521746_2015,ng,320201521746,2015,12.4810927555,8.16065247737,-0.5490489809609994,3
ng_320201821134_2010,ng,320201821134,2010,13.2028054026,7.72146816455,-1.315847503294135,4
ng_320201821134_2015,ng,320201821134,2015,13.2028054026,7.72146816455,-0.670426165411476,4
ng_32020192344_2010,ng,32020192344,2010,12.0816159671,7.42099471614,-0.2792137686280647,9
ng_32020192344_2015,ng,32020192344,2015,12.0816159671,7.42099471614,-0.24772774156738847,9
ng_320202113300_2010,ng,320202113300,2010,12.9676199074,7.58042773536,2.0387896292183476,6
ng_320202113300_2015,ng,320202113300,2015,12.9676199074,7.58042773536,2.3428370224200226,6
ng_320202221130_2010,ng,320202221130,2010,12.7213614868,7.46485091618,-0.6624740195534866,3
ng_320202221130_2015,ng,320202221130,2015,12.7213614868,7.46485091618,0.10799607390163525,3
ng_320202521304_2010,ng,320202521304,2010,11.8033644608,7.64538375781,0.16467259518532437,8
ng_320202521304_2015,ng,320202521304,2015,11.8033644608,7.64538375781,0.41497942520694303,8
ng_32020252760_2010,ng,32020252760,2010,11.8059382542,7.61681591533,1.3461605320684937,10
ng_32020252760_2015,ng,32020252760,2015,11.8059382542,7.61681591533,1.320300111881376,10
ng_32020282498_2010,ng,32020282498,2010,12.2528006094,7.61914102769,1.5952310381744206,8
ng_32020282498_2015,ng,32020282498,2015,12.2528006094,7.61914102769,1.0317814765246365,8
ng_320203021050_2010,ng,320203021050,2010,12.7794112921,7.64977181716,-1.0829690784449721,7
ng_320203021050_2015,ng,320203021050,2015,12.7794112921,7.64977181716,-0.6240251759421974,7
ng_320203211390_2010,ng,320203211390,2010,12.4002193728,7.41242023946,1.5628212133449186,8
ng_320203211390_2015,ng,320203211390,2015,12.4002193728,7.41242023946,1.8194766467167,8
ng_320203221772_2010,ng,320203221772,2010,12.3370895212,7.3436905832,-0.7401031160755853,5
ng_320203221772_2015,ng,320203221772,2015,12.3370895212,7.3436905832,0.028391366650465412,5
ng_321210221124_2010,ng,321210221124,2010,12.6613866589,3.90166933878,-0.9909881723655536,4
ng_321210221124_2015,ng,321210221124,2015,12.6613866589,3.90166933878,-0.11280855184091891,4
ng_32121062236_2010,ng,32121062236,2010,12.5373078978,4.15778390928,0.6936899651474628,6
ng_32121062236_2015,ng,32121062236,2015,12.5373078978,4.15778390928,0.00932429406489176,6
ng_321210622822_2010,ng,321210622822,2010,12.4497965742,4.19027819896,2.8993246726395276,6
ng_321210622822_2015,ng,321210622822,2015,12.4497965742,4.19027819896,2.7349827285871906,6
ng_32121081520_2010,ng,32121081520,2010,11.8467109339,3.66529444486,1.1973202728101626,8
ng_32121081520_2015,ng,32121081520,2015,11.8467109339,3.66529444486,1.489819238546116,8
ng_3212109238_2010,ng,3212109238,2010,11.6150199084,4.54156296556,-0.542250052467379,7
ng_3212109238_2015,ng,3212109238,2015,11.6150199084,4.54156296556,-0.058012953109853486,7
ng_32121112180_2010,ng,32121112180,2010,12.3199073143,4.34470881753,1.3653890660771184,6
ng_32121112180_2015,ng,32121112180,2015,12.3199073143,4.34470881753,0.6366411511963088,6
ng_32121152926_2010,ng,32121152926,2010,10.2669058861,4.67390470965,-1.4092503254793487,3
ng_32121152926_2015,ng,32121152926,2015,10.2669058861,4.67390470965,-0.9263818308977811,3
